K,N,Method,RMSE,Time,d
100,128,Crude MC,0.029577348654059244,0.0019136285781860352,256
100,128,Plain RQMC,0.022182886547999815,0.02352442741394043,256
100,128,Pre-Int (z1),0.019157947535586518,0.06483531475067139,256
100,128,Pre-Int (AS),0.00014351482616179874,0.07391968250274658,256
100,256,Crude MC,0.024840034330552683,0.0037471342086791994,256
100,256,Plain RQMC,0.016177530360947146,0.027400860786437987,256
100,256,Pre-Int (z1),0.013941227344898955,0.11277541637420654,256
100,256,Pre-Int (AS),9.828532034169235e-05,0.126995530128479,256
100,512,Crude MC,0.017594391933384104,0.008016014099121093,256
100,512,Plain RQMC,0.010428549365176022,0.03457620143890381,256
100,512,Pre-Int (z1),0.008934329145034798,0.19770545959472657,256
100,512,Pre-Int (AS),5.9246502381771046e-05,0.22431327342987062,256
100,1024,Crude MC,0.012935934622957076,0.015944314002990723,256
100,1024,Plain RQMC,0.005718624765606823,0.047252650260925295,256
100,1024,Pre-Int (z1),0.006303341345751561,0.3265219497680664,256
100,1024,Pre-Int (AS),3.2715433025920406e-05,0.3710259246826172,256
100,2048,Crude MC,0.007866604896820594,0.032483177185058595,256
100,2048,Plain RQMC,0.005583657695726006,0.07599302768707275,256
100,2048,Pre-Int (z1),0.004437872025436414,0.5906133508682251,256
100,2048,Pre-Int (AS),1.5927901027223503e-05,0.6582012176513672,256
100,4096,Crude MC,0.005779043699340178,0.05942034721374512,256
100,4096,Plain RQMC,0.0036464245264166396,0.12986510753631592,256
100,4096,Pre-Int (z1),0.0026394821240432217,1.1112526082992553,256
100,4096,Pre-Int (AS),7.457228419792792e-06,1.2390438842773437,256
100,8192,Crude MC,0.004062302419077834,0.12432224273681641,256
100,8192,Plain RQMC,0.002339607791469183,0.2283740234375,256
100,8192,Pre-Int (z1),0.002211415281030933,2.220854845046997,256
100,8192,Pre-Int (AS),4.238037271016022e-06,2.6204534721374513,256
120,128,Crude MC,0.010496219831258317,0.0018908119201660157,256
120,128,MC + ODIS,0.0015463088947215518,0.0016245460510253907,256
120,128,Plain RQMC,0.007309616567784545,0.022836337089538573,256
120,128,RQMC + ODIS,0.0016760035314838865,0.02383915901184082,256
120,128,Pre-Int (AS),1.5726319788893433e-05,0.07587143898010254,256
120,128,Pre-Int (AS) + ODIS,1.7759041098841978e-05,0.0726919174194336,256
120,256,Crude MC,0.005909023295276266,0.003205738067626953,256
120,256,MC + ODIS,0.0009803052445862199,0.0033697748184204103,256
120,256,Plain RQMC,0.004839746236398638,0.025281448364257813,256
120,256,RQMC + ODIS,0.0011359950240804773,0.02583249568939209,256
120,256,Pre-Int (AS),1.1636145674923528e-05,0.1237641954421997,256
120,256,Pre-Int (AS) + ODIS,1.224248044765956e-05,0.12509677410125733,256
120,512,Crude MC,0.004084442552101753,0.007557158470153809,256
120,512,MC + ODIS,0.0007478000819835155,0.00906550407409668,256
120,512,Plain RQMC,0.004270514460145155,0.03477073669433594,256
120,512,RQMC + ODIS,0.0006311462063051713,0.03504290103912353,256
120,512,Pre-Int (AS),7.519897325884207e-06,0.22090896606445312,256
120,512,Pre-Int (AS) + ODIS,6.123243488656906e-06,0.2223248291015625,256
120,1024,Crude MC,0.0032682974637837942,0.015885024070739745,256
120,1024,MC + ODIS,0.0005173347599929945,0.01823312759399414,256
120,1024,Plain RQMC,0.0024570321686437934,0.04925304889678955,256
120,1024,RQMC + ODIS,0.00047312075493440443,0.04930319309234619,256
120,1024,Pre-Int (AS),3.974177286715275e-06,0.3720768976211548,256
120,1024,Pre-Int (AS) + ODIS,3.419297943471035e-06,0.36766159057617187,256
120,2048,Crude MC,0.0020487682573742563,0.032614278793334964,256
120,2048,MC + ODIS,0.00039241526708703176,0.03346425056457519,256
120,2048,Plain RQMC,0.0018050355834386622,0.07366559028625488,256
120,2048,RQMC + ODIS,0.00036872783488841324,0.07928773880004883,256
120,2048,Pre-Int (AS),1.7757617331951312e-06,0.6660716485977173,256
120,2048,Pre-Int (AS) + ODIS,1.7015831007121496e-06,0.6822756052017211,256
120,4096,Crude MC,0.001315362093752475,0.06192863941192627,256
120,4096,MC + ODIS,0.0002559291599732309,0.06864341735839843,256
120,4096,Plain RQMC,0.0012605235959478318,0.1261049747467041,256
120,4096,RQMC + ODIS,0.0002907837466179871,0.13371057987213134,256
120,4096,Pre-Int (AS),9.257814709906159e-07,1.2608605527877808,256
120,4096,Pre-Int (AS) + ODIS,1.1763418681916403e-06,1.262879605293274,256
120,8192,Crude MC,0.001130510644808449,0.12162011623382568,256
120,8192,MC + ODIS,0.00021093452617391344,0.1351702880859375,256
120,8192,Plain RQMC,0.0009825697698893003,0.22647980213165284,256
120,8192,RQMC + ODIS,0.00020602783202619402,0.24055498600006103,256
120,8192,Pre-Int (AS),4.918738786214916e-07,2.4439238262176515,256
120,8192,Pre-Int (AS) + ODIS,5.426832792077864e-07,2.4397761821746826,256
